"Date","Price","Open","High","Low","Vol.","Change %"
"07/04/2023","78.852303","77.455948","79.533699","75.774101","","1.68%"
"07/03/2023","77.552399","76.331703","78.519798","76.118347","","1.60%"
"06/30/2023","76.331703","75.385353","78.369102","75.339600","","1.59%"
"06/29/2023","75.134499","74.638901","76.656349","72.911850","","0.71%"
"06/28/2023","74.602600","74.096848","75.830498","73.098846","","0.61%"
"06/27/2023","74.147202","73.475899","74.968948","73.062553","","0.97%"
"06/26/2023","73.435204","72.932098","75.947502","72.693748","","0.74%"
"06/23/2023","72.896400","70.483002","75.197250","70.483002","","3.48%"
"06/22/2023","70.443604","72.802399","73.691803","70.376099","","-3.24%"
"06/21/2023","72.802803","72.976448","74.566452","72.298248","","-0.24%"
"06/20/2023","72.976852","72.945053","74.325600","72.267799","","-0.06%"
"06/19/2023","73.023399","72.843246","74.187798","72.197998","","0.25%"
"06/16/2023","72.843246","72.839798","73.915199","72.262650","","0.05%"
"06/15/2023","72.804100","73.183601","74.075752","72.050652","","-0.47%"
"06/14/2023","73.147797","73.367302","74.924553","70.637604","","-0.30%"
"06/13/2023","73.367699","73.301750","74.059196","71.953499","","0.14%"
"06/12/2023","73.265800","72.413300","73.736954","71.503799","","1.63%"
"06/09/2023","72.087502","71.718498","73.003250","71.280197","","0.57%"
"06/08/2023","71.678398","71.203949","72.867249","70.086403","","0.67%"
"06/07/2023","71.204353","70.972252","72.050697","70.086998","","0.33%"
"06/06/2023","70.972603","70.398247","71.794502","69.577301","","0.82%"
"06/05/2023","70.398651","70.709602","72.191101","69.870148","","-0.39%"
"06/02/2023","70.674698","70.994553","71.740402","69.519203","","-0.40%"
"06/01/2023","70.959503","71.533997","71.950546","70.009552","","-0.75%"
"05/31/2023","71.498703","71.156799","72.003754","69.381653","","8.53%"
"05/30/2023","65.880302","70.270447","71.932198","65.719299","","-6.25%"
"05/29/2023","70.272202","69.207451","73.352997","68.331551","","1.59%"
"05/26/2023","69.172897","70.042801","71.431549","68.771301","","-1.19%"
"05/25/2023","70.008202","70.248703","70.888153","69.089249","","-0.34%"
"05/24/2023","70.249046","70.130653","71.030746","68.522346","","0.23%"
"05/23/2023","70.091202","70.305450","70.905449","69.130447","","0.01%"
"05/22/2023","70.087502","69.785049","70.740349","68.649902","","0.43%"
"05/19/2023","69.785049","69.985199","71.441299","68.763451","","-0.24%"
"05/18/2023","69.950798","69.571899","70.718048","68.911903","","-0.09%"
"05/17/2023","70.016800","70.481400","71.446648","69.486649","","-0.66%"
"05/16/2023","70.481796","69.903999","71.222954","68.499748","","1.52%"
"05/15/2023","69.426003","67.663948","70.462952","67.383949","","2.89%"
"05/12/2023","67.476601","66.733704","68.909050","66.189201","","0.65%"
"05/11/2023","67.040001","66.453751","68.570503","65.170250","","0.94%"
"05/10/2023","66.416000","68.223602","69.216850","65.779350","","-2.22%"
"05/09/2023","67.925003","67.982697","69.390297","67.104202","","-0.04%"
"05/08/2023","67.948997","68.110649","69.414253","66.529297","","-0.19%"
"05/05/2023","68.076897","68.720154","69.209351","66.178253","","-0.70%"
"05/04/2023","68.554802","69.375000","69.952454","67.134850","","-1.18%"
"05/03/2023","69.375351","70.038353","70.459198","67.740952","","-0.90%"
"05/02/2023","70.003799","70.665802","71.041252","68.956749","","-0.94%"
"05/01/2023","70.665802","70.521004","70.665802","69.078552","","0.21%"
"04/28/2023","70.521004","71.860100","72.296898","68.738403","","-1.51%"
"04/27/2023","71.604797","71.899101","72.583702","70.942299","","-0.75%"
"04/26/2023","72.148697","71.654350","73.558746","70.934898","","0.69%"
"04/25/2023","71.654350","71.331146","72.199898","70.472198","","0.45%"
"04/24/2023","71.331596","71.292198","73.970154","70.405548","","0.06%"
"04/21/2023","71.292198","71.598549","72.567001","70.645798","","-0.43%"
"04/20/2023","71.598549","71.565102","72.214798","70.464951","","0.10%"
"04/19/2023","71.529800","71.554749","72.536346","70.368347","","0.01%"
"04/18/2023","71.519501","71.494949","72.245102","70.033401","","0.08%"
"04/17/2023","71.459801","71.273102","72.558296","70.580948","","0.26%"
"04/14/2023","71.273102","71.534851","72.341553","70.734703","","-0.32%"
"04/13/2023","71.499603","72.058502","72.639503","70.597298","","-0.78%"
"04/12/2023","72.058899","71.076897","72.805550","70.858551","","1.43%"
"04/11/2023","71.041801","71.567703","72.852303","70.640846","","-0.68%"
"04/10/2023","71.527603","71.303352","72.684998","70.686050","","0.31%"
"04/07/2023","71.303352","71.390846","73.492897","70.909500","","-0.12%"
"04/06/2023","71.391251","70.565903","72.220100","69.757446","","1.22%"
"04/05/2023","70.530899","69.676247","71.532547","69.160004","","1.28%"
"04/04/2023","69.641701","69.017052","70.958199","68.576447","","0.90%"
"04/03/2023","69.017403","68.222252","69.541298","67.342499","","1.22%"
"03/31/2023","68.188499","67.588203","70.569199","66.970299","","0.94%"
"03/30/2023","67.554703","67.739502","68.251404","66.404999","","-0.27%"
"03/29/2023","67.739899","67.205399","68.530602","66.846451","","0.85%"
"03/28/2023","67.167099","67.103653","68.069702","66.495049","","0.16%"
"03/27/2023","67.061096","67.772903","68.169350","66.083351","","-0.96%"
"03/24/2023","67.708099","66.717949","68.223251","65.878899","","1.53%"
"03/23/2023","66.684700","67.653099","68.169601","66.195297","","-1.50%"
"03/22/2023","67.698097","67.911751","68.569298","67.002998","","-0.26%"
"03/21/2023","67.877899","67.911751","68.569298","66.947403","","-0.05%"
"03/20/2023","67.912148","67.656799","68.705551","66.898750","","0.43%"
"03/17/2023","67.623100","67.262650","68.422096","66.368698","","-0.39%"
"03/16/2023","67.885498","66.465553","68.420952","65.861252","","1.59%"
"03/15/2023","66.825104","66.180054","67.293152","65.379097","","1.02%"
"03/14/2023","66.147202","66.154297","66.912750","65.215652","","0.04%"
"03/13/2023","66.121399","66.899200","67.444397","63.277248","","-1.11%"
"03/10/2023","66.865898","66.493599","68.024849","65.318748","","0.61%"
"03/09/2023","66.460503","66.798302","67.559151","65.939049","","-0.46%"
"03/08/2023","66.764999","66.403099","67.607246","66.075798","","0.54%"
"03/07/2023","66.403450","66.443604","67.296349","65.475853","","-0.24%"
"03/06/2023","66.564102","66.435547","67.084503","65.695198","","0.42%"
"03/03/2023","66.285454","66.459801","67.056351","65.417801","","-0.26%"
"03/02/2023","66.460197","66.312798","67.181847","65.664200","","0.29%"
"03/01/2023","66.270401","66.204750","67.020851","65.543098","","0.15%"
"02/28/2023","66.171600","65.945503","66.978600","65.138046","","0.03%"
"02/27/2023","66.154900","66.973549","67.672951","65.279549","","-1.16%"
"02/24/2023","66.930801","66.639450","67.906097","65.630547","","0.24%"
"02/23/2023","66.772903","66.184303","67.396446","65.693604","","0.22%"
"02/22/2023","66.627701","66.290848","67.399399","65.161102","","0.91%"
"02/21/2023","66.026100","65.023750","67.492653","63.923851","","1.54%"
"02/20/2023","65.024147","64.942749","67.667053","64.328453","","-0.28%"
"02/17/2023","65.205101","65.805298","66.809799","64.309196","","-0.85%"
"02/16/2023","65.763100","65.089348","66.557503","64.722450","","1.09%"
"02/15/2023","65.056801","64.788101","67.132698","64.036049","","0.47%"
"02/14/2023","64.755600","64.607002","65.934502","63.774899","","0.28%"
"02/13/2023","64.574501","64.326698","66.061447","63.716702","","0.20%"
"02/10/2023","64.448601","64.206749","65.733849","63.490250","","0.18%"
"02/09/2023","64.332603","63.763599","65.185402","62.721550","","0.94%"
"02/08/2023","63.731602","63.995098","65.136101","60.397652","","0.82%"
"02/07/2023","63.213799","63.036751","64.877251","61.614799","","0.33%"
"02/06/2023","63.005001","62.427849","64.641296","60.839550","","0.98%"
"02/03/2023","62.396301","62.030548","64.447548","61.512650","","0.66%"
"02/02/2023","61.989799","62.182549","65.017250","61.046249","","0.13%"
"02/01/2023","61.907001","62.631802","63.185501","61.003151","","-1.09%"
"01/31/2023","62.590698","61.862949","64.921799","61.123501","","1.24%"
"01/30/2023","61.822300","62.398048","62.845001","60.730751","","-0.88%"
"01/27/2023","62.371349","61.532551","62.584148","60.611050","","1.41%"
"01/26/2023","61.501400","61.305099","62.167549","60.513550","","0.37%"
"01/25/2023","61.273998","61.620049","62.083149","60.553749","","-0.31%"
"01/24/2023","61.466499","61.080448","62.435051","60.197800","","0.66%"
"01/23/2023","61.061401","60.345150","62.407650","59.352852","","1.24%"
"01/20/2023","60.314499","60.966251","61.938801","58.999001","","-1.87%"
"01/19/2023","61.466301","60.981998","62.426201","60.297600","","0.85%"
"01/18/2023","60.951000","60.519100","61.995602","59.882599","","0.76%"
"01/17/2023","60.488400","60.528149","61.746899","59.940102","","-0.38%"
"01/16/2023","60.717800","58.319099","61.710850","58.274448","","4.11%"
"01/13/2023","58.319099","59.984699","61.652550","58.319099","","-2.71%"
"01/12/2023","59.944901","62.091702","62.972549","59.120499","","-0.58%"
"01/11/2023","60.293800","61.232800","62.409950","59.430550","","-2.12%"
"01/10/2023","61.599201","61.955250","62.323399","60.481998","","-0.51%"
"01/09/2023","61.914501","64.050751","64.444000","60.942650","","-3.29%"
"01/06/2023","64.018501","64.056953","65.008652","63.038551","","-0.06%"
"01/05/2023","64.057350","64.367699","65.092552","62.822701","","-0.48%"
"01/04/2023","64.368103","64.877953","65.607750","62.200249","","0.41%"
"01/03/2023","64.107597","63.128948","65.987297","61.797451","","1.60%"
"01/02/2023","63.096901","65.574600","71.575600","61.964500","","-3.97%"
"12/30/2022","65.704300","65.921898","68.909401","61.144249","","1.04%"
"12/29/2022","65.031097","64.981453","66.656052","63.058102","","0.16%"
"12/28/2022","64.928650","62.668201","65.391853","62.345749","","3.61%"
"12/27/2022","62.668201","61.013199","63.765099","60.933250","","2.96%"
"12/26/2022","60.863701","62.689350","63.180050","60.360050","","-2.91%"
"12/23/2022","62.689350","60.643700","63.517700","59.556599","","3.11%"
"12/22/2022","60.800652","65.082100","65.552650","60.489750","","-5.51%"
"12/21/2022","64.349098","62.290699","65.055847","60.837799","","3.30%"
"12/20/2022","62.290699","61.801601","63.899502","58.848351","","3.58%"
"12/19/2022","60.140652","57.590401","61.604950","56.882099","","4.43%"
"12/16/2022","57.590401","57.563499","59.115849","55.648151","","0.26%"
"12/15/2022","57.443352","57.524151","58.619251","55.332550","","-0.11%"
"12/14/2022","57.505699","56.016701","57.920799","55.431301","","2.73%"
"12/13/2022","55.978600","56.099751","56.724998","55.255199","","-0.25%"
"12/12/2022","56.116501","55.558899","56.398151","54.837200","","1.07%"
"12/09/2022","55.520901","55.137901","56.480000","54.779449","","-1.42%"
"12/08/2022","56.319351","55.060101","56.598701","53.772449","","2.46%"
"12/07/2022","54.966751","56.183201","56.937649","53.537750","","-2.16%"
"12/06/2022","56.181648","55.498749","56.659050","53.702751","","1.23%"
"12/05/2022","55.498749","55.520699","56.193298","53.599701","","-0.04%"
"12/02/2022","55.520699","54.543049","56.165600","53.781300","","1.92%"
"12/01/2022","54.473999","54.847549","55.639851","53.723751","","-0.68%"
"11/30/2022","54.847549","54.263000","55.072102","53.627350","","1.15%"
"11/29/2022","54.225399","55.074249","55.272701","53.672749","","-1.54%"
"11/28/2022","55.074249","53.796700","55.187248","53.160851","","2.37%"
"11/25/2022","53.796700","53.788700","54.627151","53.125648","","0.08%"
"11/24/2022","53.751400","54.178299","55.222851","52.758900","","-0.79%"
"11/23/2022","54.176701","54.122150","54.709648","53.459599","","0.17%"
"11/22/2022","54.084599","54.674850","55.060902","53.531151","","-1.08%"
"11/21/2022","54.674850","53.578602","55.097000","53.229900","","0.74%"
"11/18/2022","54.274300","53.889549","54.964851","53.265049","","0.59%"
"11/17/2022","53.956501","54.337700","54.761250","53.268650","","-0.70%"
"11/16/2022","54.337700","55.189602","55.258251","53.431900","","0.33%"
"11/15/2022","54.160149","54.848148","55.078899","53.125050","","-1.25%"
"11/14/2022","54.848148","54.031151","54.997799","53.035999","","1.52%"
"11/11/2022","54.029598","54.291649","54.826649","53.166100","","-0.28%"
"11/10/2022","54.179951","55.195850","55.869148","53.665199","","-0.79%"
"11/09/2022","54.613949","54.651600","55.712650","54.003101","","0.02%"
"11/08/2022","54.604698","56.575550","57.025398","53.646950","","-0.65%"
"11/07/2022","54.963902","55.693600","56.142551","53.715900","","-1.31%"
"11/04/2022","55.693600","56.084000","56.560749","55.145550","","-0.70%"
"11/03/2022","56.084000","54.915600","56.825649","54.514000","","2.33%"
"11/02/2022","54.808552","56.941601","57.215752","54.501400","","-1.21%"
"11/01/2022","55.481300","55.554050","56.094849","53.738049","","-0.13%"
"10/31/2022","55.554050","55.028900","56.091648","54.187950","","1.04%"
"10/28/2022","54.981899","54.894951","56.179298","54.459049","","0.24%"
"10/27/2022","54.848000","54.929901","56.547199","53.718449","","-0.06%"
"10/26/2022","54.882900","55.936798","56.223351","54.433350","","-1.49%"
"10/25/2022","55.712200","55.116150","56.274750","54.750050","","-0.14%"
"10/24/2022","55.791050","55.416100","56.383499","54.683048","","0.68%"
"10/21/2022","55.416100","55.296902","55.921848","54.495800","","0.22%"
"10/20/2022","55.296902","57.854149","60.907051","53.685951","","1.07%"
"10/19/2022","54.713848","55.120548","56.507702","54.513451","","-0.74%"
"10/18/2022","55.120548","55.684151","56.409149","54.795151","","-1.01%"
"10/17/2022","55.684151","56.282349","57.627151","54.576599","","-1.06%"
"10/14/2022","56.282349","58.095650","59.054451","55.037949","","-2.06%"
"10/13/2022","57.467152","57.434151","60.064548","56.234100","","0.14%"
"10/12/2022","57.385700","59.094250","60.473499","56.501350","","-2.89%"
"10/11/2022","59.094250","56.008450","59.753399","55.498001","","2.52%"
"10/10/2022","57.643501","58.247051","58.247051","54.816250","","3.46%"
"10/07/2022","55.713299","54.709099","57.915199","53.888802","","1.92%"
"10/06/2022","54.661800","55.086750","56.680851","53.226650","","-0.77%"
"10/05/2022","55.086750","53.608150","55.752750","52.509750","","2.85%"
"10/04/2022","53.561100","52.811401","55.289150","52.642250","","1.51%"
"10/03/2022","52.764599","56.280251","56.486698","51.806850","","-3.54%"
"09/30/2022","54.703049","52.206799","56.332600","51.094700","","4.78%"
"09/29/2022","52.206799","52.637798","56.310749","50.377151","","-0.73%"
"09/28/2022","52.591351","53.424801","54.262051","51.708450","","-1.56%"
"09/27/2022","53.424801","52.949902","55.994400","50.995548","","0.90%"
"09/26/2022","52.949902","53.036949","55.303452","51.343048","","0.91%"
"09/23/2022","52.470299","55.856998","55.856998","51.207500","","-3.55%"
"09/22/2022","54.403851","56.102299","56.287048","53.450649","","-2.23%"
"09/21/2022","55.646950","58.811798","59.520950","54.830002","","-0.76%"
"09/20/2022","56.071098","54.716599","57.010799","54.080299","","2.56%"
"09/19/2022","54.668900","58.717751","58.717751","53.896450","","-0.85%"
"09/16/2022","55.139900","54.452351","58.787750","54.090698","","1.54%"
"09/15/2022","54.305199","54.667500","60.171799","53.293751","","-0.58%"
"09/14/2022","54.619598","59.116650","59.529800","53.975948","","0.56%"
"09/13/2022","54.315399","55.364201","58.931198","53.285702","","-1.89%"
"09/12/2022","55.364201","56.138649","57.220402","53.972149","","-1.38%"
"09/09/2022","56.138649","56.023548","56.186798","54.416050","","0.45%"
"09/08/2022","55.886002","58.559650","58.792099","54.762798","","1.09%"
"09/07/2022","55.285099","55.851051","58.879002","54.184151","","-1.01%"
"09/06/2022","55.851051","55.676601","57.452999","54.927052","","0.28%"
"09/05/2022","55.697300","54.946548","58.296951","53.624401","","1.35%"
"09/02/2022","54.957500","54.946548","56.481949","54.242802","","-0.05%"
"09/01/2022","54.983051","55.211349","56.081699","53.549500","","-0.26%"
"08/31/2022","55.128651","54.895100","56.610600","54.239948","","0.43%"
"08/30/2022","54.895100","56.650501","56.920551","54.860550","","-3.10%"
"08/29/2022","56.648499","55.159100","60.230850","54.693352","","2.68%"
"08/26/2022","55.171051","58.701752","58.923599","53.641998","","-0.25%"
"08/25/2022","55.310848","54.866402","56.311550","54.264900","","0.90%"
"08/24/2022","54.818298","55.336601","58.947399","54.411652","","-0.93%"
"08/23/2022","55.334999","55.158649","56.161949","53.620998","","0.32%"
"08/22/2022","55.157051","54.502350","56.772549","52.299751","","1.41%"
"08/19/2022","54.390450","54.871849","55.629749","53.253700","","-0.87%"
"08/18/2022","54.870201","55.275150","56.175400","53.962799","","-0.73%"
"08/17/2022","55.275150","56.063900","56.737000","53.677250","","-1.40%"
"08/16/2022","56.062302","56.232449","57.058651","54.859299","","-0.28%"
"08/15/2022","56.220402","56.365452","57.351551","55.265598","","-0.26%"
"08/12/2022","56.365452","55.507099","57.371101","54.687599","","1.63%"
"08/11/2022","55.458801","56.450451","57.612701","54.147251","","-1.88%"
"08/10/2022","56.519199","55.582150","57.751751","54.310951","","1.77%"
"08/09/2022","55.533600","56.899399","59.511349","54.233452","","-2.39%"
"08/08/2022","56.895649","55.426350","57.989349","53.646549","","2.74%"
"08/05/2022","55.378101","56.781898","57.474152","53.943851","","-2.47%"
"08/04/2022","56.778099","55.978748","57.841801","53.978050","","1.63%"
"08/03/2022","55.864948","55.432949","58.166302","53.294350","","0.79%"
"08/02/2022","55.429199","56.672001","59.186798","53.396900","","-2.19%"
"08/01/2022","56.668251","57.046398","59.714298","54.399052","","-0.66%"
"07/29/2022","57.046398","57.297852","59.535301","54.848801","","-0.44%"
"07/28/2022","57.297852","54.261349","58.006302","53.429199","","5.69%"
"07/27/2022","54.213699","54.862450","57.380600","53.346298","","-1.19%"
"07/26/2022","54.866451","53.346249","56.651600","51.176651","","2.86%"
"07/25/2022","53.342548","53.114700","55.549500","51.084251","","0.21%"
"07/22/2022","53.229149","54.588951","55.439751","49.135948","","1.79%"
"07/21/2022","52.295502","51.343201","54.916000","49.209301","","1.86%"
"07/20/2022","51.339451","51.714649","52.797550","48.809700","","-0.73%"
"07/19/2022","51.714649","52.056198","53.550152","49.510399","","-0.61%"
"07/18/2022","52.033550","51.904400","56.116402","49.536900","","0.25%"
"07/15/2022","51.904400","53.217751","55.880699","50.646801","","-2.38%"
"07/14/2022","53.170601","53.474098","56.274601","52.150200","","-0.48%"
"07/13/2022","53.426800","53.501350","58.004501","52.336048","","-0.05%"
"07/12/2022","53.453999","59.523499","61.091751","52.540199","","-10.20%"
"07/11/2022","59.523499","60.897301","60.908798","53.849152","","0.15%"
"07/08/2022","59.431751","57.801701","61.759899","55.042500","","2.91%"
"07/07/2022","57.752300","59.704250","60.470551","56.266949","","-3.26%"
"07/06/2022","59.700451","57.554699","63.881149","55.208302","","3.74%"
"07/05/2022","57.550900","51.681049","63.116402","49.394451","","11.50%"
"07/04/2022","51.613449","49.770149","56.356850","48.640598","","3.70%"
"07/01/2022","49.770149","50.502899","54.378399","47.313499","","-1.67%"
"06/30/2022","50.617901","48.346149","51.714451","46.718552","","4.71%"
"06/29/2022","48.342449","49.770748","52.378151","45.509651","","-2.86%"
"06/28/2022","49.767052","49.082901","52.156952","47.645851","","1.49%"
"06/27/2022","49.037102","49.263500","52.205551","47.948299","","-0.46%"
"06/24/2022","49.263500","50.327148","52.830952","47.887451","","-2.11%"
"06/23/2022","50.323399","50.479198","52.089451","48.027351","","-0.29%"
"06/22/2022","50.470798","49.449501","51.311150","47.238049","","2.07%"
"06/21/2022","49.445801","50.791149","56.509251","47.598301","","-2.45%"
"06/20/2022","50.685799","53.425499","53.756199","49.316700","","-1.77%"
"06/17/2022","51.599049","52.308949","54.039600","49.859299","","-1.37%"
"06/16/2022","52.314751","52.235851","54.881649","50.298901","","3.31%"
"06/15/2022","50.639198","53.713902","54.916199","49.881100","","-5.00%"
"06/14/2022","53.303848","52.323650","54.877151","50.243801","","1.88%"
"06/13/2022","52.319950","52.930248","56.133701","49.694199","","-1.16%"
"06/10/2022","52.931351","53.258202","55.062752","50.623699","","1.06%"
"06/09/2022","52.374001","54.805599","55.973949","49.792198","","-4.43%"
"06/08/2022","54.801899","56.577751","57.288952","52.937450","","-1.96%"
"06/07/2022","55.898800","55.866451","57.374352","53.725601","","0.06%"
"06/06/2022","55.862701","57.665051","58.493099","53.593700","","-2.91%"
"06/03/2022","57.537899","57.646301","59.476398","54.480450","","-0.18%"
"06/02/2022","57.642551","57.837051","61.375648","54.970600","","-0.36%"
"06/01/2022","57.849251","57.124001","60.012348","54.850651","","1.72%"
"05/31/2022","56.869900","58.129051","59.137901","54.388199","","-1.95%"
"05/30/2022","58.002750","60.268398","62.631001","54.666050","","-3.76%"
"05/27/2022","60.268398","58.559299","62.940449","56.806301","","2.93%"
"05/26/2022","58.555550","54.555851","59.503300","51.282650","","7.33%"
"05/25/2022","54.557049","52.371498","55.209549","48.593552","","4.18%"
"05/24/2022","52.368099","52.846802","54.197151","49.227001","","-0.87%"
"05/23/2022","52.825748","56.782848","56.782848","50.619202","","-5.51%"
"05/20/2022","55.904251","56.028000","58.467499","51.726849","","-0.14%"
"05/19/2022","55.980202","58.177799","59.343651","54.146500","","-3.77%"
"05/18/2022","58.174099","58.662151","60.027500","55.158298","","-0.83%"
"05/17/2022","58.658451","57.887150","60.059052","55.614948","","1.34%"
"05/16/2022","57.883499","59.641449","60.113201","55.803452","","-2.95%"
"05/13/2022","59.641449","57.993599","60.489052","55.432701","","2.85%"
"05/12/2022","57.989899","59.684799","61.189400","56.189400","","-2.83%"
"05/11/2022","59.681099","62.601601","63.531151","58.204800","","-5.01%"
"05/10/2022","62.825550","62.927052","64.123550","60.133999","","0.02%"
"05/09/2022","62.814850","62.524052","65.562950","60.275002","","1.21%"
"05/06/2022","62.062649","58.238201","63.035648","56.974751","","6.29%"
"05/05/2022","58.388248","60.927650","61.330799","56.108349","","-1.45%"
"05/04/2022","59.247700","60.188900","62.163651","57.257099","","-3.01%"
"05/03/2022","61.083801","63.245850","64.904198","58.419849","","-3.52%"
"05/02/2022","63.313000","65.604752","66.192551","62.081249","","-3.49%"
"04/29/2022","65.604752","65.077400","66.369904","61.509548","","0.82%"
"04/28/2022","65.073700","65.852547","68.105301","62.801300","","-1.18%"
"04/27/2022","65.848801","66.170097","68.956001","64.062553","","-2.29%"
"04/26/2022","67.395401","66.819351","68.210251","63.945148","","1.03%"
"04/25/2022","66.708199","68.693703","71.713898","64.213150","","-2.76%"
"04/22/2022","68.598846","71.562302","72.168503","66.337852","","-4.14%"
"04/21/2022","71.558548","73.349152","74.700996","66.506447","","-1.85%"
"04/20/2022","72.905952","71.722702","76.100098","69.294899","","1.65%"
"04/19/2022","71.722702","71.936600","73.159599","69.163048","","-0.25%"
"04/18/2022","71.901253","73.542252","74.669098","69.792397","","0.74%"
"04/15/2022","71.375298","72.994949","73.805000","70.487503","","-2.19%"
"04/14/2022","72.971153","72.781853","74.705299","70.971046","","0.27%"
"04/13/2022","72.778152","75.457603","76.078148","70.284500","","-3.55%"
"04/12/2022","75.457603","73.706848","76.794403","70.074501","","2.38%"
"04/11/2022","73.703102","69.521698","76.417603","68.864548","","4.36%"
"04/08/2022","70.621696","68.549797","72.093849","66.254547","","1.40%"
"04/07/2022","69.648247","73.875954","74.113503","67.639648","","-4.01%"
"04/06/2022","72.556747","73.941048","75.315399","70.992500","","-1.95%"
"04/05/2022","74.001350","73.187599","75.646301","71.895203","","0.51%"
"04/04/2022","73.625847","78.916397","80.290298","69.753548","","-2.08%"
"04/01/2022","75.189850","71.742798","78.824203","71.084602","","4.80%"
"03/31/2022","71.742798","73.247147","76.535103","68.881248","","-2.05%"
"03/30/2022","73.247147","76.442947","80.834953","69.281197","","-3.95%"
"03/29/2022","76.260201","82.796547","86.989998","71.355949","","-7.89%"
"03/28/2022","82.796547","92.064453","92.673553","79.745300","","-8.55%"
"03/25/2022","90.541000","88.842049","93.094948","82.143448","","1.91%"
"03/24/2022","88.842049","84.063454","91.882149","80.325951","","5.68%"
"03/23/2022","84.063454","91.274551","95.139702","80.348198","","-8.77%"
"03/22/2022","92.143349","92.665001","97.464401","87.319748","","-0.56%"
"03/21/2022","92.665001","47.198551","100.575348","85.844849","","0.14%"
"03/18/2022","92.534302","91.826599","99.882301","86.359596","","2.00%"
"03/17/2022","90.723000","86.496048","96.527802","83.295853","","4.89%"
"03/16/2022","86.496048","97.718300","107.352051","86.054749","","-10.98%"
"03/15/2022","97.160454","108.767349","112.853302","92.318947","","-12.14%"
"03/14/2022","110.580101","120.582047","121.988853","99.985001","","-9.29%"
"03/11/2022","121.901047","122.488449","125.696648","102.990402","","0.05%"
"03/10/2022","121.838997","124.102402","128.452850","105.794098","","-3.25%"
"03/09/2022","125.934097","116.983948","127.652397","106.006203","","7.63%"
"03/08/2022","117.005150","131.203903","131.203903","111.040298","","-10.83%"
"03/07/2022","131.216049","112.312851","145.241806","108.371101","","16.83%"
"03/04/2022","112.312851","100.686951","117.336548","91.668747","","11.40%"
"03/03/2022","100.820801","94.607697","109.010246","88.647751","","6.68%"
"03/02/2022","94.504852","99.840652","106.290253","87.820503","","-5.34%"
"03/01/2022","99.840652","94.045853","109.120148","82.225403","","2.37%"
"02/28/2022","97.533798","77.256699","106.478699","77.256699","","26.31%"
"02/25/2022","77.217003","77.805847","79.955452","74.797752","","-0.26%"
"02/24/2022","77.421700","74.862251","83.198647","74.280800","","3.47%"
"02/23/2022","74.823303","72.711403","75.515198","72.260353","","3.52%"
"02/22/2022","72.275902","74.022346","74.660149","72.215851","","-2.03%"
"02/21/2022","73.774002","71.898300","74.109550","70.228401","","3.70%"
"02/18/2022","71.143600","70.243599","71.508949","69.667099","","1.59%"
"02/17/2022","70.027000","69.281754","70.739700","69.050003","","1.34%"
"02/16/2022","69.103600","69.642151","69.809753","69.035652","","-0.35%"
"02/15/2022","69.345001","70.550552","70.869003","69.266953","","-1.29%"
"02/14/2022","70.248802","71.338051","71.977150","69.943703","","-0.65%"
"02/11/2022","70.711197","69.136803","71.545197","68.930649","","2.48%"
"02/10/2022","68.997101","69.058296","69.355751","68.434853","","0.20%"
"02/09/2022","68.860397","69.229652","69.499748","68.565147","","-0.23%"
"02/08/2022","69.021301","69.399696","69.799202","69.035202","","-0.38%"
"02/07/2022","69.285500","70.052902","70.200851","69.372452","","-0.47%"
"02/04/2022","69.610802","70.382202","70.754753","69.736504","","-0.55%"
"02/03/2022","69.994598","70.272552","70.972099","70.141853","","-0.29%"
"02/02/2022","70.196198","71.105698","71.195702","69.940048","","-1.03%"
"02/01/2022","70.923401","71.571503","71.968597","70.627502","","-0.75%"
"01/31/2022","71.460602","72.034103","72.268204","71.366203","","-0.97%"
"01/28/2022","72.158302","72.184303","72.604752","71.555397","","0.16%"
"01/27/2022","72.041100","73.253548","73.824448","71.523003","","-1.49%"
"01/26/2022","73.130699","72.763947","74.401802","72.466949","","0.82%"
"01/25/2022","72.533203","72.857651","73.345299","72.276749","","-0.01%"
"01/24/2022","72.542000","71.450699","73.526047","71.113197","","2.04%"
"01/21/2022","71.093697","70.950050","71.739601","70.514351","","0.48%"
"01/20/2022","70.753601","70.418152","71.017700","70.139847","","0.69%"
"01/19/2022","70.265800","71.198547","71.484154","70.102501","","-0.91%"
"01/18/2022","70.910797","70.291451","71.361198","69.895248","","1.13%"
"01/17/2022","70.118202","70.327751","70.847954","69.763100","","-0.17%"
"01/14/2022","70.238800","70.471848","71.163750","69.839653","","-0.08%"
"01/13/2022","70.294800","68.689552","70.678200","68.501953","","2.64%"
"01/12/2022","68.485802","68.587700","69.227699","68.407600","","0.23%"
"01/11/2022","68.327797","69.178902","69.414146","68.448547","","-0.87%"
"01/10/2022","68.924797","70.000900","70.184151","69.006248","","-1.09%"
"01/07/2022","69.686798","70.669403","70.860550","69.415100","","-1.25%"
"01/06/2022","70.571098","71.015099","71.552750","70.259804","","-0.47%"
"01/05/2022","70.906898","69.594200","71.132401","69.490898","","2.01%"
"01/04/2022","69.512299","68.778503","69.878151","68.652298","","1.46%"
"01/03/2022","68.514702","69.119247","69.616203","68.547050","","-0.52%"
"12/31/2021","68.873901","68.994751","69.752701","68.779297","","0.10%"
